"location.long","location.lat","timestamp","burst_","step_id_","case_","x1_","y1_","x2_","y2_","t1_","t2_","dt_","sl_","ta_","individual.local.identifier","utm.northing","x2_.1"
-8.53865045107439,TRUE,"2013-12-19 12:03:00",1,23,FALSE,4965579.84156054,-1189550.97912009,4965587.40374248,-1189531.89653646,"2013-12-19 12:03:00","2013-12-19 12:18:37",15.6166666666667,7.58133297368285,157.008539202863,"B2",-1189531.89653646,-1.32953947603701
-8.53865081403474,TRUE,"2013-12-19 06:22:08",1,1,FALSE,4966157.10353929,-1190024.22084991,4966389.71002146,-1189624.28072472,"2013-12-19 06:22:08","2013-12-19 06:37:14",15.1,235.561047069237,-132.105440998784,"B2",-1189624.28072472,-1.32370371100057
-8.53866424821155,TRUE,"2013-12-19 12:03:00",1,23,FALSE,4965579.84156054,-1189550.97912009,4965665.98610636,-1189542.87005437,"2013-12-19 12:03:00","2013-12-19 12:18:37",15.6166666666667,86.910356157307,-169.778852591036,"B2",-1189542.87005437,-1.32896627864213
-8.53866768508986,TRUE,"2013-12-19 12:03:00",1,23,FALSE,4965579.84156054,-1189550.97912009,4965566.9356107,-1189531.95287664,"2013-12-19 12:03:00","2013-12-19 12:18:37",15.6166666666667,12.9196521284735,-28.2282738197897,"B2",-1189531.95287664,-1.32968636816473
-8.53866864949025,TRUE,"2013-12-20 16:13:11",3,78,FALSE,4965758.00211092,-1188926.21945166,4965401.45642202,-1189513.04616175,"2013-12-20 16:13:11","2013-12-20 16:28:21",15.1666666666667,486.673636905648,-2.39295620083232,"B2",-1189513.04616175,-1.33088995615817
-8.53867766301039,TRUE,"2013-12-21 12:00:23",4,107,FALSE,4965679.32798668,-1189512.04984483,4965699.71194992,-1189548.62832199,"2013-12-21 12:00:23","2013-12-21 12:16:26",16.05,24.7687885611764,170.25018061021,"B2",-1189548.62832199,-1.3287194097529
-8.53867934034517,TRUE,"2013-12-19 11:47:21",1,22,FALSE,4965647.02438251,-1189502.17467504,4965660.15685977,-1189544.31120386,"2013-12-19 11:47:21","2013-12-19 12:03:00",15.65,14.7283083175592,-24.662918858287,"B2",-1189544.31120386,-1.32900693532039
-8.5387124132056,TRUE,"2013-12-19 12:18:37",1,24,FALSE,4965467.73570952,-1189531.35800705,4965434.5226465,-1189522.97505831,"2013-12-19 12:18:37","2013-12-19 12:34:17",15.6666666666667,56.1455697425552,159.28341227216,"B2",-1189522.97505831,-1.33064437127058
-8.53871500473895,TRUE,"2013-12-19 15:56:54",1,38,FALSE,4965638.41660236,-1189166.59266173,4965635.07033109,-1189546.41513638,"2013-12-19 15:56:54","2013-12-19 16:07:07",10.2166666666667,342.142424880636,117.799944007744,"B2",-1189546.41513638,-1.32918528967556
-8.53871751134004,TRUE,"2013-12-19 12:34:17",1,25,FALSE,4965349.26958346,-1189568.24334132,4965450.77929808,-1189525.55910256,"2013-12-19 12:34:17","2013-12-19 12:50:02",15.75,115.334140519715,13.0610185974649,"B2",-1189525.55910256,-1.33052553020272
-8.53872144880694,TRUE,"2013-12-21 12:00:23",4,107,FALSE,4965679.32798668,-1189512.04984483,4965670.70099403,-1189551.41712411,"2013-12-21 12:00:23","2013-12-21 12:16:26",16.05,14.2023973548949,-48.041862115723,"B2",-1189551.41712411,-1.32892537041718
-8.53872799320905,TRUE,"2013-12-19 09:42:08",1,14,FALSE,4965968.16897882,-1189283.73901509,4965701.41865982,-1189555.86782255,"2013-12-19 09:42:08","2013-12-19 09:57:46",15.6333333333333,382.243848357366,-109.157343161949,"B2",-1189555.86782255,-1.32870117693724
-8.538733094038,TRUE,"2013-12-21 12:00:23",4,107,FALSE,4965679.32798668,-1189512.04984483,4965844.31597983,-1189573.02618073,"2013-12-21 12:00:23","2013-12-21 12:16:26",16.05,165.310877986101,-88.027105642244,"B2",-1189573.02618073,-1.3276611761672
-8.538745008,TRUE,"2013-12-19 12:03:00",1,23,TRUE,4965579.84156054,-1189550.97912009,4965467.73570952,-1189531.35800705,"2013-12-19 12:03:00","2013-12-19 12:18:37",15.6166666666667,113.810619405236,-45.9237713985999,"B2",-1189531.35800705,-1.33039900999998
-8.53874895068396,TRUE,"2013-12-19 12:03:00",1,23,FALSE,4965579.84156054,-1189550.97912009,4965616.69413852,-1189549.05078109,"2013-12-19 12:03:00","2013-12-19 12:18:37",15.6166666666667,40.8796619013644,-25.5803391968907,"B2",-1189549.05078109,-1.32931503256884
-8.53877796727142,TRUE,"2013-12-19 11:31:34",1,21,FALSE,4965605.75653862,-1189214.32720797,4965637.12476156,-1189555.46233424,"2013-12-19 11:31:34","2013-12-19 11:47:21",15.7833333333333,61.8347801251864,-145.552020117719,"B2",-1189555.46233424,-1.32916306721717
-8.53877811230332,TRUE,"2013-12-20 12:23:11",3,63,FALSE,4965795.58561242,-1189226.79404226,4965623.36662629,-1189553.89940067,"2013-12-20 12:23:11","2013-12-20 12:38:44",15.55,333.631537707876,-140.343275599276,"B2",-1189553.89940067,-1.32926312614781
-8.53878598842245,TRUE,"2013-12-19 12:03:00",1,23,FALSE,4965579.84156054,-1189550.97912009,4965587.0404666,-1189550.82131984,"2013-12-19 12:03:00","2013-12-19 12:18:37",15.6166666666667,20.7519828769488,42.765766869114,"B2",-1189550.82131984,-1.32952645015875
-8.53878659838579,TRUE,"2013-12-19 12:18:37",1,24,FALSE,4965467.73570952,-1189531.35800705,4965378.75233462,-1189526.93865488,"2013-12-19 12:18:37","2013-12-19 12:34:17",15.6666666666667,98.1025898208688,71.8220442427908,"B2",-1189526.93865488,-1.33104147330826
-8.53878750545121,TRUE,"2013-12-19 11:15:51",1,20,FALSE,4965570.49954616,-1189184.24390745,4965150.76851085,-1189500.83266095,"2013-12-19 11:15:51","2013-12-19 11:31:34",15.7166666666667,508.192401158721,-103.073609956939,"B2",-1189500.83266095,-1.33269976244739
-8.5387883628945,TRUE,"2013-12-19 11:47:21",1,22,FALSE,4965647.02438251,-1189502.17467504,4965661.35604306,-1189559.70551835,"2013-12-19 11:47:21","2013-12-19 12:03:00",15.65,16.7793480413439,-107.361080524846,"B2",-1189559.70551835,-1.32898560912483
-8.53879303599999,TRUE,"2013-12-19 11:47:21",1,22,TRUE,4965647.02438251,-1189502.17467504,4965579.84156054,-1189550.97912009,"2013-12-19 11:47:21","2013-12-19 12:03:00",15.65,83.0386094606091,-62.1624898948356,"B2",-1189550.97912009,-1.32957799999998
-8.53879982364982,TRUE,"2013-12-19 11:31:34",1,21,FALSE,4965605.75653862,-1189214.32720797,4965748.60834353,-1189571.35016121,"2013-12-19 11:31:34","2013-12-19 11:47:21",15.7833333333333,158.719520073117,-82.1323745612223,"B2",-1189571.35016121,-1.32834962149106
-8.53880927099875,TRUE,"2013-12-20 09:31:32",3,52,FALSE,4965562.11770309,-1189247.36826079,4965574.6604424,-1189552.65476805,"2013-12-20 09:31:32","2013-12-20 09:47:01",15.4833333333333,69.010315435516,67.7270095389861,"B2",-1189552.65476805,-1.32961381046657
-8.53880974517215,TRUE,"2013-12-19 12:03:00",1,23,FALSE,4965579.84156054,-1189550.97912009,4965569.07574386,-1189552.07846565,"2013-12-19 12:03:00","2013-12-19 12:18:37",15.6166666666667,23.3503792951366,-83.731389420716,"B2",-1189552.07846565,-1.32965437857445
-8.5388157188881,TRUE,"2013-12-21 12:00:23",4,107,FALSE,4965679.32798668,-1189512.04984483,4965639.32781119,-1189560.99869975,"2013-12-21 12:00:23","2013-12-21 12:16:26",16.05,40.0363012323595,9.38229359975767,"B2",-1189560.99869975,-1.32914267815404
-8.53882042748228,TRUE,"2013-12-20 08:44:58",3,49,FALSE,4965606.38887135,-1189056.27733642,4965110.63611579,-1189500.82176548,"2013-12-20 08:44:58","2013-12-20 09:00:27",15.4833333333333,649.957728159764,135.791731464828,"B2",-1189500.82176548,-1.33298789067494
-8.53882076292686,TRUE,"2013-12-21 11:44:30",4,106,FALSE,4965908.28268058,-1189254.5976356,4965739.03558532,-1189573.17874029,"2013-12-21 11:44:30","2013-12-21 12:00:23",15.8833333333333,179.948106728887,-40.4941034916242,"B2",-1189573.17874029,-1.32841683159306
-8.53883445378747,TRUE,"2013-12-19 12:50:02",1,26,FALSE,4965556.26675274,-1189580.31074004,4965274.63496752,-1189521.65471031,"2013-12-19 12:50:02","2013-12-19 13:05:28",15.4333333333333,372.407836940939,129.518539355758,"B2",-1189521.65471031,-1.33179330506026
-8.53883930087753,TRUE,"2013-12-19 12:18:37",1,24,FALSE,4965467.73570952,-1189531.35800705,4965469.32833332,-1189544.7361093,"2013-12-19 12:18:37","2013-12-19 12:34:17",15.6666666666667,23.5611206816056,-105.311000895054,"B2",-1189544.7361093,-1.33037652503233
-8.53884048365544,TRUE,"2013-12-19 11:47:21",1,22,FALSE,4965647.02438251,-1189502.17467504,4965296.01488189,-1189524.95858695,"2013-12-19 11:47:21","2013-12-19 12:03:00",15.65,351.972637670735,-160.295220554686,"B2",-1189524.95858695,-1.33163708708907
-8.53884204608136,TRUE,"2013-12-20 09:47:01",3,53,FALSE,4965466.82406345,-1189484.79385642,4965394.45605981,-1189536.50465472,"2013-12-20 09:47:01","2013-12-20 10:02:36",15.5833333333333,74.9263958025144,159.959150868283,"B2",-1189536.50465472,-1.33092083337165
-8.53886175693344,TRUE,"2013-12-19 12:03:00",1,23,FALSE,4965579.84156054,-1189550.97912009,4965521.43058798,-1189553.87404625,"2013-12-19 12:03:00","2013-12-19 12:18:37",15.6166666666667,62.6004292068442,-34.1895956946024,"B2",-1189553.87404625,-1.32999493618262
-8.53887383711197,TRUE,"2013-12-19 12:18:37",1,24,FALSE,4965467.73570952,-1189531.35800705,4965490.13355789,-1189551.96303561,"2013-12-19 12:18:37","2013-12-19 12:34:17",15.6666666666667,27.6895642006771,6.91171760189172,"B2",-1189551.96303561,-1.33022119476417
-8.53887999424199,TRUE,"2013-12-20 09:47:01",3,53,FALSE,4965466.82406345,-1189484.79385642,4965544.84165538,-1189559.12010259,"2013-12-20 09:47:01","2013-12-20 10:02:36",15.5833333333333,78.0833202237425,-106.855184097449,"B2",-1189559.12010259,-1.329822535884
-8.53888065568081,TRUE,"2013-12-20 09:47:01",3,53,FALSE,4965466.82406345,-1189484.79385642,4965481.05155268,-1189551.87209933,"2013-12-20 09:47:01","2013-12-20 10:02:36",15.5833333333333,14.7912876166458,-31.138937127681,"B2",-1189551.87209933,-1.33028646929977
-8.53888272460889,TRUE,"2013-12-21 12:48:21",4,110,FALSE,4965359.93703792,-1189711.63889294,4965433.27697517,-1189546.66409743,"2013-12-21 12:48:21","2013-12-21 13:06:26",18.0833333333333,180.072031871385,-49.1141612248809,"B2",-1189546.66409743,-1.33063374469927
-8.53888890506093,TRUE,"2013-12-21 12:00:23",4,107,FALSE,4965679.32798668,-1189512.04984483,4965668.08004769,-1189574.54890488,"2013-12-21 12:00:23","2013-12-21 12:16:26",16.05,16.3381116802214,-146.84340530753,"B2",-1189574.54890488,-1.32892507609324
-8.53888950882676,TRUE,"2013-12-19 06:22:08",1,1,FALSE,4966157.10353929,-1190024.22084991,4966122.44396088,-1189626.92406596,"2013-12-19 06:22:08","2013-12-19 06:37:14",15.1,52.8027111898308,98.2441347578823,"B2",-1189626.92406596,-1.32562007464036
-8.53889277848795,TRUE,"2013-12-19 12:34:17",1,25,FALSE,4965349.26958346,-1189568.24334132,4965379.44571148,-1189541.8765821,"2013-12-19 12:34:17","2013-12-19 12:50:02",15.75,48.8649485727183,57.4538511063787,"B2",-1189541.8765821,-1.33102415552137
-8.53890686735867,TRUE,"2013-12-21 11:44:30",4,106,FALSE,4965908.28268058,-1189254.5976356,4966097.15696485,-1189626.44294679,"2013-12-21 11:44:30","2013-12-21 12:00:23",15.8833333333333,220.815029004858,24.5881722792609,"B2",-1189626.44294679,-1.3258019954239
-8.53893504875177,TRUE,"2013-12-21 12:00:23",4,107,FALSE,4965679.32798668,-1189512.04984483,4965406.06413655,-1189550.85460702,"2013-12-21 12:00:23","2013-12-21 12:16:26",16.05,273.520426866296,-128.848616230197,"B2",-1189550.85460702,-1.33082564427097
-8.538952963,TRUE,"2013-12-20 09:47:01",3,53,TRUE,4965466.82406345,-1189484.79385642,4965428.27223239,-1189555.91694044,"2013-12-20 09:47:01","2013-12-20 10:02:36",15.5833333333333,80.8995618729426,-6.59097832768038,"B2",-1189555.91694044,-1.33066202999999
-8.53895739873671,TRUE,"2013-12-19 09:10:53",1,12,FALSE,4965960.23112836,-1189315.28180837,4965691.32384913,-1189586.80862476,"2013-12-19 09:10:53","2013-12-19 09:26:35",15.7,420.449175202157,-109.078887179302,"B2",-1189586.80862476,-1.32874808463257
-8.53896377684685,TRUE,"2013-12-21 11:44:30",4,106,FALSE,4965908.28268058,-1189254.5976356,4965801.47744431,-1189600.37785255,"2013-12-21 11:44:30","2013-12-21 12:00:23",15.8833333333333,138.597241832664,35.2485085298079,"B2",-1189600.37785255,-1.32794610580419
-8.53896493913622,TRUE,"2013-12-20 09:47:01",3,53,FALSE,4965466.82406345,-1189484.79385642,4965125.01030964,-1189522.69716992,"2013-12-20 09:47:01","2013-12-20 10:02:36",15.5833333333333,343.424220821278,-22.0880310705163,"B2",-1189522.69716992,-1.33286662476751
-8.53896973357119,TRUE,"2013-12-19 12:34:17",1,25,FALSE,4965349.26958346,-1189568.24334132,4965307.69314997,-1189544.3886189,"2013-12-19 12:34:17","2013-12-19 12:50:02",15.75,54.945414813565,96.6768052789789,"B2",-1189544.3886189,-1.33153719687382
-8.53898774761906,TRUE,"2013-12-21 12:16:26",4,108,FALSE,4965431.25136478,-1189562.69910481,4965441.36798873,-1189562.29145984,"2013-12-21 12:16:26","2013-12-21 12:32:20",15.9,101.804308649461,58.019926568316,"B2",-1189562.29145984,-1.33056274948951
-8.53899207868988,TRUE,"2013-12-22 06:56:07",6,117,FALSE,4966243.49226587,-1189293.02489729,4966151.45489826,-1189644.61706385,"2013-12-22 06:56:07","2013-12-22 07:13:45",17.6333333333333,322.220046363815,-83.5418744327411,"B2",-1189644.61706385,-1.32539720156319
-8.53899898,TRUE,"2013-12-21 12:00:23",4,107,TRUE,4965679.32798668,-1189512.04984483,4965431.25136478,-1189562.69910481,"2013-12-21 12:00:23","2013-12-21 12:16:26",16.05,253.194648468712,-36.8136407267598,"B2",-1189562.69910481,-1.33063503999997
-8.53902056730996,TRUE,"2013-12-19 12:18:37",1,24,FALSE,4965467.73570952,-1189531.35800705,4965469.35779177,-1189570.10495475,"2013-12-19 12:18:37","2013-12-19 12:34:17",15.6666666666667,2.46916087027461,-107.668198115588,"B2",-1189570.10495475,-1.33035535617249
-8.53902203,TRUE,"2013-12-19 12:34:17",1,25,TRUE,4965349.26958346,-1189568.24334132,4965556.26675274,-1189580.31074004,"2013-12-19 12:34:17","2013-12-19 12:50:02",15.75,207.34919827243,159.369204380934,"B2",-1189580.31074004,-1.32972300999999
-8.53903945052813,TRUE,"2013-12-19 12:18:37",1,24,FALSE,4965467.73570952,-1189531.35800705,4965379.26795704,-1189562.38044734,"2013-12-19 12:18:37","2013-12-19 12:34:17",15.6666666666667,88.6618111332572,65.9072709527158,"B2",-1189562.38044734,-1.3310084934213
-8.53904472752099,TRUE,"2013-12-19 06:22:08",1,1,FALSE,4966157.10353929,-1190024.22084991,4966141.89786617,-1189650.88498952,"2013-12-19 06:22:08","2013-12-19 06:37:14",15.1,65.583173982324,86.1598155407409,"B2",-1189650.88498952,-1.32546062808532
-8.53906716613137,TRUE,"2013-12-19 14:23:23",1,32,FALSE,4965718.82670681,-1189183.25598979,4965846.84086646,-1189620.06675706,"2013-12-19 14:23:23","2013-12-19 14:39:05",15.7,455.574601623961,-51.5514481182057,"B2",-1189620.06675706,-1.327604187913
-8.53906743576793,TRUE,"2013-12-19 12:18:37",1,24,FALSE,4965467.73570952,-1189531.35800705,4965481.5482979,-1189578.06630151,"2013-12-19 12:18:37","2013-12-19 12:34:17",15.6666666666667,16.9492815468819,55.9304910774503,"B2",-1189578.06630151,-1.33026126381064
-8.539106017,TRUE,"2013-12-19 12:18:37",1,24,TRUE,4965467.73570952,-1189531.35800705,4965349.26958346,-1189568.24334132,"2013-12-19 12:18:37","2013-12-19 12:34:17",15.6666666666667,124.076441220036,27.2219058291284,"B2",-1189568.24334132,-1.33121900999999
-8.53910944817979,TRUE,"2013-12-19 15:56:54",1,38,FALSE,4965638.41660236,-1189166.59266173,4965936.57702914,-1189636.31129321,"2013-12-19 15:56:54","2013-12-19 16:07:07",10.2166666666667,524.921743208967,-101.497676191407,"B2",-1189636.31129321,-1.3269465798304
-8.53911685425464,TRUE,"2013-12-21 05:40:09",4,82,FALSE,4966035.48457413,-1189266.56996437,4966136.67398242,-1189660.37744538,"2013-12-21 05:40:09","2013-12-21 05:55:19",15.1666666666667,517.316144737244,-39.0730342666537,"B2",-1189660.37744538,-1.32549028495755
-8.53912568505014,TRUE,"2013-12-21 12:16:26",4,108,FALSE,4965431.25136478,-1189562.69910481,4965817.36890666,-1189624.86405667,"2013-12-21 12:16:26","2013-12-21 12:32:20",15.9,388.054891652691,-112.997369306101,"B2",-1189624.86405667,-1.32781179552063
-8.53912832104461,TRUE,"2013-12-19 11:47:21",1,22,FALSE,4965647.02438251,-1189502.17467504,4965599.25375785,-1189600.13157745,"2013-12-19 11:47:21","2013-12-19 12:03:00",15.65,68.5419334685766,-102.872903367589,"B2",-1189600.13157745,-1.32939803576099
-8.53914499928738,TRUE,"2013-12-19 12:18:37",1,24,FALSE,4965467.73570952,-1189531.35800705,4965467.84988579,-1189587.343781,"2013-12-19 12:18:37","2013-12-19 12:34:17",15.6666666666667,19.1007809318093,61.2670343518114,"B2",-1189587.343781,-1.3303519400239
-8.53915681641358,TRUE,"2013-12-19 11:47:21",1,22,FALSE,4965647.02438251,-1189502.17467504,4965691.38486717,-1189614.72170955,"2013-12-19 11:47:21","2013-12-19 12:03:00",15.65,77.6593221100676,5.32037927830019,"B2",-1189614.72170955,-1.32872458619987
-8.53916869870068,TRUE,"2013-12-19 06:22:08",1,1,FALSE,4966157.10353929,-1190024.22084991,4966408.00332401,-1189698.86298229,"2013-12-19 06:22:08","2013-12-19 06:37:14",15.1,274.670977720596,112.678236015545,"B2",-1189698.86298229,-1.32351077362047
-8.53920011567639,TRUE,"2013-12-19 12:18:37",1,24,FALSE,4965467.73570952,-1189531.35800705,4965534.6257546,-1189602.74089272,"2013-12-19 12:18:37","2013-12-19 12:34:17",15.6666666666667,75.261937153642,68.6388819904492,"B2",-1189602.74089272,-1.32985983877752
-8.53920060472982,TRUE,"2013-12-19 12:34:17",1,25,FALSE,4965349.26958346,-1189568.24334132,4965465.33282556,-1189594.83525624,"2013-12-19 12:34:17","2013-12-19 12:50:02",15.75,116.968533109308,169.52150738396,"B2",-1189594.83525624,-1.33036382101598
-8.53922814278378,TRUE,"2013-12-19 10:28:48",1,17,FALSE,4965956.40487615,-1189182.60085043,4966593.24905363,-1189728.50541493,"2013-12-19 10:28:48","2013-12-19 10:44:22",15.5666666666667,877.718828901283,-132.70582919839,"B2",-1189728.50541493,-1.3221565411008
-8.53922858551717,TRUE,"2013-12-20 09:31:32",3,52,FALSE,4965562.11770309,-1189247.36826079,4965483.53476216,-1189600.84536859,"2013-12-20 09:31:32","2013-12-20 09:47:01",15.4833333333333,140.154315253911,-77.5642373164726,"B2",-1189600.84536859,-1.33022818455761
-8.53923295234685,TRUE,"2013-12-20 10:02:36",3,54,FALSE,4965428.27223239,-1189555.91694044,4965048.86544904,-1189551.4385834,"2013-12-20 10:02:36","2013-12-20 10:18:07",15.5166666666667,454.549990654875,-52.8238422445404,"B2",-1189551.4385834,-1.33338954542228
-8.53924282648741,TRUE,"2013-12-19 12:34:17",1,25,FALSE,4965349.26958346,-1189568.24334132,4965543.92959229,-1189609.78833773,"2013-12-19 12:34:17","2013-12-19 12:50:02",15.75,196.879272153695,-18.9998452758099,"B2",-1189609.78833773,-1.32978722495103
-8.53928001482215,TRUE,"2013-12-21 12:32:20",4,109,FALSE,4965305.97974842,-1189663.59186053,4965429.00985808,-1189601.7675352,"2013-12-21 12:32:20","2013-12-21 12:48:21",16.0166666666667,164.948850064755,-11.8374116705154,"B2",-1189601.7675352,-1.33061885648278
-8.53929755348164,TRUE,"2013-12-21 12:00:23",4,107,FALSE,4965679.32798668,-1189512.04984483,4965826.3545289,-1189649.94939081,"2013-12-21 12:00:23","2013-12-21 12:16:26",16.05,170.966126839758,-69.6506146266671,"B2",-1189649.94939081,-1.32772656507759
-8.53930340109867,TRUE,"2013-12-21 12:00:23",4,107,FALSE,4965679.32798668,-1189512.04984483,4965657.5434812,-1189631.33983005,"2013-12-21 12:00:23","2013-12-21 12:16:26",16.05,72.0146779539703,148.918335642828,"B2",-1189631.33983005,-1.32895379861947
-8.53930448736551,TRUE,"2013-12-19 09:57:46",1,15,FALSE,4965975.75018634,-1189282.08939586,4965948.69998305,-1189665.00057162,"2013-12-19 09:57:46","2013-12-19 10:13:20",15.5666666666667,436.819113142634,-39.3318732278715,"B2",-1189665.00057162,-1.326835850392
-8.5393095116991,TRUE,"2013-12-21 12:00:23",4,107,FALSE,4965679.32798668,-1189512.04984483,4965661.70049851,-1189632.67333781,"2013-12-21 12:00:23","2013-12-21 12:16:26",16.05,72.1603881890496,35.8815362644717,"B2",-1189632.67333781,-1.32892285432641
-8.53933560697442,TRUE,"2013-12-19 12:18:37",1,24,FALSE,4965467.73570952,-1189531.35800705,4965297.49860387,-1189594.41306303,"2013-12-19 12:18:37","2013-12-19 12:34:17",15.6666666666667,172.236832514172,-160.068694229496,"B2",-1189594.41306303,-1.33156905901166
-8.5393411577342,TRUE,"2013-12-19 12:18:37",1,24,FALSE,4965467.73570952,-1189531.35800705,4965298.93420006,-1189595.35499309,"2013-12-19 12:18:37","2013-12-19 12:34:17",15.6666666666667,170.964883113287,-59.5310078900884,"B2",-1189595.35499309,-1.33155797456675
-8.53935226871791,TRUE,"2013-12-22 05:16:47",6,112,FALSE,4966240.96523825,-1190312.09197311,4966272.7743353,-1189708.98760334,"2013-12-22 05:16:47","2013-12-22 05:39:40",22.8833333333333,73.2135072982246,89.085940502282,"B2",-1189708.98760334,-1.32447313069745
-8.53935624452736,TRUE,"2013-12-21 07:11:12",4,88,FALSE,4965695.88876286,-1189123.53013821,4965669.54989766,-1189640.11635621,"2013-12-21 07:11:12","2013-12-21 07:26:27",15.25,505.255614073556,-95.8707293563537,"B2",-1189640.11635621,-1.32886035549928
-8.53937486226198,TRUE,"2013-12-21 12:00:23",4,107,FALSE,4965679.32798668,-1189512.04984483,4965656.34623549,-1189641.20213119,"2013-12-21 12:00:23","2013-12-21 12:16:26",16.05,81.7978363968901,-45.8378855804994,"B2",-1189641.20213119,-1.32895424549217
-8.53937896269223,TRUE,"2013-12-20 12:07:31",3,62,FALSE,4965725.04914078,-1189091.61434706,4965532.78226071,-1189627.55581269,"2013-12-20 12:07:31","2013-12-20 12:23:11",15.6666666666667,444.495837779026,60.8137370938641,"B2",-1189627.55581269,-1.32985257221127
-8.53938690759111,TRUE,"2013-12-20 09:47:01",3,53,FALSE,4965466.82406345,-1189484.79385642,4965515.74449746,-1189626.70686359,"2013-12-20 09:47:01","2013-12-20 10:02:36",15.5833333333333,86.0489516661692,-107.780242474403,"B2",-1189626.70686359,-1.3299755867107
-8.5393884864133,TRUE,"2013-12-21 11:44:30",4,106,FALSE,4965908.28268058,-1189254.5976356,4965792.39215724,-1189658.76579678,"2013-12-21 11:44:30","2013-12-21 12:00:23",15.8833333333333,186.965729369201,41.742950539744,"B2",-1189658.76579678,-1.32796308804749
-8.5393949261782,TRUE,"2013-12-19 12:34:17",1,25,FALSE,4965349.26958346,-1189568.24334132,4965381.05145272,-1189612.32862775,"2013-12-19 12:34:17","2013-12-19 12:50:02",15.75,45.1135494844972,-151.585544881685,"B2",-1189612.32862775,-1.33095442625993
-8.53941419491779,TRUE,"2013-12-20 12:38:44",3,64,FALSE,4965909.37394783,-1189268.15366795,4965414.32980312,-1189618.85456231,"2013-12-20 12:38:44","2013-12-20 12:54:08",15.4,610.154380413022,-159.59687393056,"B2",-1189618.85456231,-1.33071012851265
-8.53943368250433,TRUE,"2013-12-21 10:25:15",4,101,FALSE,4966099.40406398,-1189052.39424986,4966136.52342858,-1189704.6983221,"2013-12-21 10:25:15","2013-12-21 10:41:09",15.9,692.853764789829,149.27925130918,"B2",-1189704.6983221,-1.3254547463499
-8.53945822025042,TRUE,"2013-12-19 08:24:20",1,9,FALSE,4965983.2985229,-1189295.1333224,4965986.83721263,-1189690.90359086,"2013-12-19 08:24:20","2013-12-19 08:39:48",15.4666666666667,391.403318608021,-32.9776817080163,"B2",-1189690.90359086,-1.32654067581514
-8.53947212978586,TRUE,"2013-12-21 12:48:21",4,110,FALSE,4965359.93703792,-1189711.63889294,4965113.51795585,-1189592.34590757,"2013-12-21 12:48:21","2013-12-21 13:06:26",18.0833333333333,273.55199442822,8.97561897338898,"B2",-1189592.34590757,-1.33289159502771
-8.53948518355614,TRUE,"2013-12-19 06:22:08",1,1,FALSE,4966157.10353929,-1190024.22084991,4966129.56164999,-1189711.10427896,"2013-12-19 06:22:08","2013-12-19 06:37:14",15.1,127.036877655414,42.1929631432881,"B2",-1189711.10427896,-1.32549942862693
-8.5394867232025,TRUE,"2013-12-21 12:16:26",4,108,FALSE,4965431.25136478,-1189562.69910481,4965408.3378429,-1189628.31418721,"2013-12-21 12:16:26","2013-12-21 12:32:20",15.9,42.0659448960226,96.3946129991491,"B2",-1189628.31418721,-1.3307453298573
-8.53948842034387,TRUE,"2013-12-21 12:16:26",4,108,FALSE,4965431.25136478,-1189562.69910481,4965494.50870405,-1189638.46823761,"2013-12-21 12:16:26","2013-12-21 12:32:20",15.9,68.0638479656534,100.909025237095,"B2",-1189638.46823761,-1.33011832075052
-8.53949479709065,TRUE,"2013-12-19 11:47:21",1,22,FALSE,4965647.02438251,-1189502.17467504,4965702.06151022,-1189663.24673965,"2013-12-19 11:47:21","2013-12-19 12:03:00",15.65,125.03241111527,-7.39817928933934,"B2",-1189663.24673965,-1.32860785020347
-8.53949708065704,TRUE,"2013-12-19 12:34:17",1,25,FALSE,4965349.26958346,-1189568.24334132,4965307.10533919,-1189618.11396304,"2013-12-19 12:34:17","2013-12-19 12:50:02",15.75,56.6295608697495,47.8548069914034,"B2",-1189618.11396304,-1.33148051119559
-8.53951124888318,TRUE,"2013-12-21 12:48:21",4,110,FALSE,4965359.93703792,-1189711.63889294,4965358.8163476,-1189626.04730365,"2013-12-21 12:48:21","2013-12-21 13:06:26",18.0833333333333,85.0844746651975,-17.265587711981,"B2",-1189626.04730365,-1.33110271963712
-8.53951311689355,TRUE,"2013-12-21 12:32:20",4,109,FALSE,4965305.97974842,-1189663.59186053,4965317.81824675,-1189621.59075653,"2013-12-21 12:32:20","2013-12-21 12:48:21",16.0166666666667,90.8229977151,76.8383011325323,"B2",-1189621.59075653,-1.33140072989076
-8.53952968442465,TRUE,"2013-12-20 09:47:01",3,53,FALSE,4965466.82406345,-1189484.79385642,4965428.07727413,-1189636.59752989,"2013-12-20 09:47:01","2013-12-20 10:02:36",15.5833333333333,89.5023530303665,73.3797048601946,"B2",-1189636.59752989,-1.33059677674923
-8.53954099369433,TRUE,"2013-12-22 05:16:47",6,112,FALSE,4966240.96523825,-1190312.09197311,4966218.90341993,-1189729.19807123,"2013-12-22 05:16:47","2013-12-22 05:39:40",22.8833333333333,50.7753155025935,20.869834079345,"B2",-1189729.19807123,-1.32484314012749
-8.53955290597847,TRUE,"2013-12-19 11:47:21",1,22,FALSE,4965647.02438251,-1189502.17467504,4965545.25705548,-1189653.33232675,"2013-12-19 11:47:21","2013-12-19 12:03:00",15.65,144.33560809559,-171.999327528849,"B2",-1189653.33232675,-1.32974172070559
